customer_id,signup_date,acquisition_channel,acquisition_cost,age,gender,country,state,city,customer_segment,email_verified,phone_verified
CU_006236,2024-01-23,social_media,20.4,24,M,MM,NH,Richardville,regular,True,True
CU_006237,2024-02-14,affiliate,46.31,40,F,GR,MA,Deborahfort,casual,True,True
CU_006238,2024-04-23,affiliate,36.48,34,F,KR,CT,Fergusonstad,casual,False,True
CU_006239,2024-01-12,paid_search,42.42,24,F,PT,IL,Edwardberg,casual,True,True
CU_006240,2024-08-03,paid_search,43.99,20,M,SO,MN,Michaeltown,casual,True,True
CU_006241,2024-08-30,affiliate,69.64,37,O,GQ,WA,Toddport,whale,True,True
CU_006242,2024-07-01,social_media,63.37,28,O,RU,MN,Lake Rileyton,casual,False,True
CU_006243,2024-01-22,social_media,22.47,35,F,DE,WY,Courtneyville,casual,False,False
CU_006244,2024-04-01,paid_search,35.12,40,F,FI,MT,East Jason,regular,True,True
CU_006245,2024-04-13,affiliate,126.22,18,F,LK,SD,Scottport,whale,True,True
CU_006246,2024-04-27,affiliate,118.05,18,M,AM,NH,West Richardshire,whale,True,True
CU_006247,2024-09-28,social_media,29.76,37,F,PA,SC,West Jessicafort,regular,False,False
CU_006248,2024-08-02,social_media,36.4,24,F,SV,OR,Lebury,casual,True,True
CU_006249,2024-02-25,paid_search,60.15,29,M,JP,DE,Jennifershire,casual,True,True
CU_006250,2024-05-15,affiliate,67.44,37,F,LV,AZ,South Sheila,casual,True,True
CU_006251,2024-02-26,social_media,29.82,32,M,MR,VT,Johnsonmouth,casual,True,False
CU_006252,2024-11-30,paid_search,75.85,38,F,AR,ID,Garcialand,casual,True,True
CU_006253,2024-06-10,paid_search,38.09,30,M,PK,MI,Lake Meghanville,casual,True,False
CU_006254,2024-05-06,organic,0.0,38,M,OM,WA,South Steveview,casual,False,True
CU_006255,2024-05-01,affiliate,35.34,38,F,TR,AZ,Danielsburgh,casual,True,True
CU_006256,2024-12-24,paid_search,56.02,27,O,SM,MD,Erinfurt,casual,False,True
CU_006257,2024-05-14,paid_search,56.55,39,M,MA,FL,Lake Laurenshire,casual,True,True
CU_006258,2024-08-24,affiliate,47.31,22,F,GW,TN,Wallacebury,casual,True,True
CU_006259,2024-04-04,paid_search,57.47,38,O,MH,ID,Tuckerbury,casual,True,False
CU_006260,2024-04-24,organic,0.0,32,M,MN,FM,Jacquelinechester,regular,False,True
CU_006261,2024-10-16,affiliate,66.37,43,O,BD,NM,South Davidside,regular,True,True
CU_006262,2024-07-13,social_media,36.33,43,O,SO,IL,Kimberlyborough,casual,True,True
CU_006263,2024-11-05,social_media,27.56,23,M,HT,AS,Loriborough,casual,False,False
CU_006264,2024-05-02,paid_search,35.51,32,M,VA,AL,West Jakemouth,casual,True,False
CU_006265,2024-10-28,paid_search,31.84,35,O,KR,GA,Reidbury,whale,True,True
CU_006266,2024-02-07,paid_search,48.39,29,F,NR,MO,West Timothy,casual,True,True
CU_006267,2024-09-22,paid_search,81.17,42,O,ZA,OK,Alexanderland,casual,True,True
CU_006268,2024-12-26,affiliate,96.75,29,F,MD,KY,East Janetown,casual,True,False
CU_006269,2024-06-20,paid_search,83.78,31,F,TL,AR,Nunezbury,casual,True,True
CU_006270,2024-07-14,paid_search,56.0,41,F,MM,WI,Bridgesside,regular,True,False
CU_006271,2024-08-28,affiliate,83.07,26,F,DE,MS,New Grantmouth,casual,True,False
CU_006272,2024-04-03,paid_search,60.63,37,M,EG,TN,Youngfort,whale,True,False
CU_006273,2024-11-19,affiliate,100.8,29,M,UA,KS,East Oliviahaven,casual,True,True
CU_006274,2024-01-11,paid_search,51.73,31,O,MW,NE,North Lisaberg,casual,False,False
CU_006275,2024-08-11,social_media,51.94,31,M,FJ,WY,North Joseph,casual,True,False
CU_006276,2024-01-02,affiliate,68.55,26,F,KM,GA,Michellefurt,casual,True,False
CU_006277,2024-03-10,paid_search,56.82,26,M,BS,CT,Clarkeside,casual,True,True
CU_006278,2024-12-08,affiliate,86.64,25,F,TN,AS,Port Mason,casual,True,False
CU_006279,2024-01-26,affiliate,46.37,20,F,VN,VI,Phillipmouth,whale,True,True
CU_006280,2024-03-07,organic,0.0,45,M,PG,KS,Nicholasstad,casual,True,True
CU_006281,2024-11-27,social_media,48.85,39,F,ME,IL,West Glenda,whale,True,True
CU_006282,2024-09-08,affiliate,75.23,25,O,LB,KY,Sandraville,casual,True,True
CU_006283,2024-10-15,paid_search,95.87,31,M,SK,CT,Christopherfurt,regular,True,True
CU_006284,2024-03-02,affiliate,98.59,37,M,PG,ID,Lake Matthewton,casual,False,False
CU_006285,2024-10-18,paid_search,97.26,46,F,GA,OH,Lake Brittanymouth,casual,True,False
CU_006286,2024-11-08,paid_search,28.08,25,F,WS,NE,Kimberlyside,casual,True,True
CU_006287,2024-05-16,affiliate,116.21,27,F,IT,VI,Crosbyview,casual,True,True
CU_006288,2024-10-04,paid_search,27.84,33,M,MU,TN,East Anthony,whale,True,True
CU_006289,2024-09-17,affiliate,91.05,25,F,BO,KS,East John,casual,True,True
CU_006290,2024-11-10,affiliate,116.54,54,F,IQ,AR,North Jackburgh,casual,True,True
CU_006291,2024-10-01,affiliate,48.91,45,O,SR,IL,Smithtown,casual,True,False
CU_006292,2024-03-31,paid_search,60.65,25,M,SE,NJ,Moramouth,casual,True,True
CU_006293,2024-07-13,paid_search,80.92,43,O,RO,AZ,South Dorisfort,casual,True,True
CU_006294,2024-09-08,affiliate,31.71,33,F,NZ,CT,Port Steven,casual,False,True
CU_006295,2024-04-17,paid_search,58.73,20,M,CV,WA,Aaronchester,regular,True,True
CU_006296,2024-10-11,paid_search,48.09,23,F,TD,NJ,Lake Robertville,regular,True,True
CU_006297,2024-09-20,affiliate,109.28,33,F,SB,FL,West Amyhaven,casual,True,True
CU_006298,2024-06-18,affiliate,54.76,36,M,MY,OH,Lake Kevinhaven,regular,True,True
CU_006299,2024-10-08,affiliate,89.39,27,O,MW,GU,North Jeremy,casual,True,True
CU_006300,2024-03-21,paid_search,67.49,36,O,SV,GA,Kirkmouth,casual,True,False
CU_006301,2024-03-03,organic,0.0,22,F,MZ,KS,Mcdonaldville,casual,True,False
CU_006302,2024-03-06,social_media,18.55,20,F,TZ,RI,South Benjaminbury,regular,True,True
CU_006303,2024-06-20,organic,0.0,48,M,UZ,TX,South Kristenview,casual,True,True
CU_006304,2024-05-21,paid_search,87.22,31,F,TN,AZ,Brewerbury,casual,True,False
CU_006305,2024-11-27,social_media,17.43,28,F,KG,DC,Lisaville,casual,True,True
CU_006306,2024-09-04,affiliate,97.74,38,F,MA,PA,Flemingville,whale,True,True
CU_006307,2024-03-05,affiliate,69.03,35,O,TG,CA,Angelicaville,casual,True,True
CU_006308,2024-09-14,social_media,37.54,40,O,ET,MO,New Peter,casual,True,True
CU_006309,2024-10-27,affiliate,60.15,24,M,AG,NH,Gregorymouth,whale,True,True
CU_006310,2024-01-18,organic,0.0,29,O,HU,CA,Lake Rachel,casual,True,True
CU_006311,2024-12-25,social_media,48.04,40,F,ZA,DC,Stephaniefurt,casual,False,True
CU_006312,2024-11-09,affiliate,43.59,31,M,AD,DC,North Rodney,casual,True,True
CU_006313,2024-08-23,paid_search,108.88,36,O,LK,WV,New Jeanmouth,casual,True,True
CU_006314,2024-10-20,affiliate,75.46,39,O,MM,WY,Wyattberg,regular,True,True
CU_006315,2024-02-24,social_media,22.78,31,M,UY,IN,Port Victoria,casual,True,False
CU_006316,2024-10-30,paid_search,63.82,33,F,ST,IN,Jamesland,regular,True,True
CU_006317,2024-02-28,social_media,34.82,35,O,AF,MT,Shanemouth,casual,True,True
CU_006318,2024-11-23,paid_search,72.85,28,O,BS,NJ,Matthewview,casual,True,True
CU_006319,2024-03-20,affiliate,114.81,44,O,MT,OK,Port Hannah,casual,True,True
CU_006320,2024-06-13,paid_search,37.05,42,O,LY,DE,East Jessicaport,casual,False,True
CU_006321,2024-02-15,affiliate,59.62,31,M,BE,PW,East Rhondabury,regular,True,True
CU_006322,2024-01-28,paid_search,86.76,22,F,ET,CO,Michaelshire,casual,True,False
CU_006323,2024-12-17,social_media,18.75,26,F,MA,NJ,East Matthewmouth,regular,False,True
CU_006324,2024-03-24,organic,0.0,23,M,BZ,NM,Millerfort,whale,False,False
CU_006325,2024-04-28,social_media,25.39,20,F,ME,AK,North Michael,regular,True,True
CU_006326,2024-03-14,social_media,44.49,43,M,SC,NV,New Kevinberg,casual,True,False
CU_006327,2024-08-15,paid_search,38.66,30,F,ID,PW,Smithland,casual,True,False
CU_006328,2024-11-15,paid_search,106.63,33,F,MX,KS,Port Cynthia,casual,True,True
CU_006329,2024-12-04,paid_search,22.81,26,M,TH,OR,Jasonmouth,casual,False,True
CU_006330,2024-02-09,social_media,20.59,19,F,MV,OH,Dariusside,casual,True,True
CU_006331,2024-03-09,social_media,22.24,18,O,PH,WV,Ellischester,casual,True,True
CU_006332,2024-03-28,social_media,25.96,32,F,BH,AL,Ramirezport,regular,True,True
CU_006333,2024-09-20,organic,0.0,24,M,LR,SD,Rhodesbury,casual,False,True
CU_006334,2024-05-09,affiliate,61.6,43,O,BR,SC,Wolfton,casual,False,True
CU_006335,2024-03-03,affiliate,55.42,29,F,GT,IN,West Betty,whale,True,False
CU_006336,2024-01-07,organic,0.0,38,M,NL,WA,Cookfort,casual,True,False
CU_006337,2024-11-01,organic,0.0,29,M,IN,VI,Darrentown,regular,True,True
CU_006338,2024-06-12,organic,0.0,43,O,KI,ND,Pennyton,casual,True,True
CU_006339,2024-02-20,paid_search,81.83,37,O,TZ,ME,Swansonborough,casual,True,True
CU_006340,2024-06-17,affiliate,58.42,18,O,CI,ND,West Paulmouth,casual,True,True
CU_006341,2024-10-26,social_media,54.75,30,M,JP,GA,Williamsshire,casual,True,True
CU_006342,2024-10-25,paid_search,73.07,43,M,ML,GU,Leahchester,regular,True,True
CU_006343,2024-02-13,paid_search,43.3,25,F,CL,CT,North Timothyshire,whale,True,True
CU_006344,2024-10-22,social_media,41.54,38,F,PY,MO,Nicolestad,whale,False,True
CU_006345,2024-03-19,social_media,13.34,18,M,JP,TX,Robertmouth,whale,True,True
CU_006346,2024-08-18,social_media,20.14,20,M,CZ,NY,Hernandezfurt,casual,True,True
CU_006347,2024-06-03,paid_search,70.11,25,O,KZ,OK,West William,casual,True,True
CU_006348,2024-07-25,affiliate,54.11,26,M,IQ,TX,Port Jamestown,regular,True,True
CU_006349,2024-04-05,organic,0.0,24,O,UZ,NY,Suefurt,regular,True,True
CU_006350,2024-08-22,social_media,45.02,27,O,SM,PR,Judithtown,casual,False,False
CU_006351,2024-06-08,affiliate,120.82,40,O,NZ,MS,Port Stephanie,regular,True,False
CU_006352,2024-06-09,paid_search,31.69,25,M,VC,VI,Joneshaven,casual,True,True
CU_006353,2024-02-18,organic,0.0,34,M,CO,MT,Johnsonmouth,casual,True,True
CU_006354,2024-03-11,paid_search,38.97,41,O,OM,FM,Gonzalesstad,casual,True,False
CU_006355,2024-04-30,affiliate,58.65,21,O,PT,AZ,New Annette,casual,False,False
CU_006356,2024-03-16,affiliate,126.82,26,F,NE,FL,Walkermouth,whale,True,False
CU_006357,2024-09-01,paid_search,88.53,24,M,TZ,HI,Jonesland,casual,True,True
CU_006358,2024-05-06,organic,0.0,34,F,BG,NV,West David,regular,True,True
CU_006359,2024-08-13,social_media,57.58,34,F,TG,PA,Jacksonton,casual,True,True
CU_006360,2024-03-09,paid_search,78.59,33,O,NE,ND,West James,regular,False,False
CU_006361,2024-12-04,affiliate,81.38,25,O,HT,ID,North Kristin,casual,True,False
CU_006362,2024-12-28,affiliate,63.6,35,M,GM,RI,West Joshua,casual,False,True
CU_006363,2024-09-12,organic,0.0,19,F,AO,WY,Olsentown,casual,False,True
CU_006364,2024-08-17,affiliate,66.02,39,F,MT,OK,Jasminetown,regular,True,True
CU_006365,2024-05-03,social_media,55.33,39,F,MZ,RI,Destinyborough,whale,False,True
CU_006366,2024-12-10,organic,0.0,44,O,LV,NV,Morrisberg,casual,True,True
CU_006367,2024-03-15,paid_search,45.93,21,M,US,ME,East Williambury,casual,True,True
CU_006368,2024-06-26,affiliate,40.44,33,O,RO,VT,North Kristenview,whale,True,False
CU_006369,2024-10-30,affiliate,90.91,48,F,ID,NC,Justinfort,casual,False,True
CU_006370,2024-12-29,social_media,46.77,18,F,LV,IA,North Suzannehaven,casual,True,True
CU_006371,2024-12-02,affiliate,44.5,18,O,AG,KS,West Michael,casual,True,False
CU_006372,2024-11-27,paid_search,46.08,30,M,KR,MH,New Leah,casual,True,True
CU_006373,2024-11-29,paid_search,38.16,32,O,LI,IA,Ortizport,whale,False,True
CU_006374,2024-11-29,paid_search,75.87,40,F,CO,MN,Laurenfort,casual,True,True
CU_006375,2024-09-23,paid_search,61.77,32,M,TH,VI,Piercemouth,whale,True,True
CU_006376,2024-08-06,affiliate,91.75,40,O,ST,MO,Lake Henrybury,whale,True,True
CU_006377,2024-05-07,social_media,28.72,22,M,WS,OR,East David,casual,True,False
CU_006378,2024-12-01,affiliate,35.04,21,M,BO,PW,Johnsonland,regular,True,True
CU_006379,2024-06-01,organic,0.0,27,O,VU,VT,Annchester,casual,True,True
CU_006380,2024-11-09,paid_search,73.62,37,F,GE,OR,New Lisa,casual,True,True
CU_006381,2024-12-26,affiliate,80.35,30,M,TM,NC,Moorehaven,casual,True,False
CU_006382,2024-06-15,social_media,46.93,37,O,SB,ID,West Laurieport,casual,True,True
CU_006383,2024-05-23,affiliate,77.31,28,M,TN,MN,Thompsonville,regular,True,True
CU_006384,2024-06-19,organic,0.0,18,F,PY,PW,Collinsville,casual,True,False
CU_006385,2024-04-06,paid_search,85.53,32,O,NP,AL,East Kathleen,casual,True,True
CU_006386,2024-10-24,affiliate,73.32,40,F,SR,OH,South Adammouth,regular,True,False
CU_006387,2024-02-20,affiliate,35.01,30,F,BR,UT,East Alisonport,casual,True,True
CU_006388,2024-08-07,paid_search,51.2,35,O,LU,TX,East Sheilaberg,whale,True,False
CU_006389,2024-06-20,affiliate,75.36,32,F,KZ,GA,North Jenniferfort,casual,True,False
CU_006390,2024-03-13,paid_search,32.1,44,F,ML,ME,Staceyland,regular,False,True
CU_006391,2024-09-14,paid_search,76.78,30,M,MY,KY,Harveyland,whale,False,True
CU_006392,2024-12-13,affiliate,52.5,39,O,BG,VI,Richardberg,regular,True,True
CU_006393,2024-08-13,organic,0.0,25,M,PT,MD,Port Connorburgh,casual,False,False
CU_006394,2024-11-14,paid_search,73.54,25,M,NA,TX,Kingburgh,regular,True,False
CU_006395,2024-12-11,social_media,38.41,29,O,BF,IN,Brownside,casual,True,True
CU_006396,2024-03-02,affiliate,31.41,34,O,LV,LA,East Alexander,casual,True,True
CU_006397,2024-05-05,organic,0.0,37,F,MR,NY,Thomasbury,regular,False,True
CU_006398,2024-02-14,paid_search,59.54,41,M,FM,OH,South Amanda,casual,True,False
CU_006399,2024-01-09,organic,0.0,51,O,BA,AL,Williamsland,regular,True,True
CU_006400,2024-05-03,affiliate,37.53,31,F,IL,MA,Levineberg,regular,True,True
CU_006401,2024-05-12,paid_search,48.9,33,M,GT,DC,Washingtonview,casual,True,True
CU_006402,2024-09-17,paid_search,65.86,34,F,SZ,TN,Vincentville,casual,True,False
CU_006403,2024-02-17,organic,0.0,28,O,VN,SC,Smithstad,whale,True,True
CU_006404,2024-02-04,paid_search,52.78,31,O,BD,VA,New Ryanfort,casual,True,True
CU_006405,2024-08-17,affiliate,39.15,43,F,SV,DC,New Davidland,casual,True,True
CU_006406,2024-08-28,paid_search,68.61,38,O,TO,DC,North Melindaberg,casual,True,False
CU_006407,2024-05-24,paid_search,68.08,33,M,SY,VA,Davidbury,casual,True,True
CU_006408,2024-01-11,affiliate,61.69,26,O,MA,FL,Wilkinsonview,regular,True,True
CU_006409,2024-04-14,affiliate,43.89,24,M,TR,SD,Port Thomas,regular,True,True
CU_006410,2024-01-24,paid_search,68.75,39,F,LV,NY,New Regina,whale,True,True
CU_006411,2024-05-29,paid_search,27.16,36,F,LV,ND,Robinville,casual,True,False
CU_006412,2024-08-21,organic,0.0,41,O,BO,NE,Port Cassandra,casual,True,True
CU_006413,2024-08-29,organic,0.0,22,M,PA,CO,Carolyntown,regular,True,True
CU_006414,2024-04-28,paid_search,60.34,22,O,PT,MA,Turnerville,regular,True,True
CU_006415,2024-09-07,social_media,37.76,30,O,KR,PW,West Anna,whale,True,False
CU_006416,2024-10-13,social_media,54.83,36,O,PT,GU,New Robert,regular,True,False
CU_006417,2024-08-20,social_media,35.48,34,F,MV,DC,Carolynhaven,casual,False,False
CU_006418,2024-04-21,social_media,35.53,30,M,ST,IA,East Kevinshire,casual,True,True
CU_006419,2024-10-01,organic,0.0,24,M,PW,VA,Youngchester,casual,True,True
CU_006420,2024-11-10,affiliate,75.8,24,M,KN,WY,Castilloview,whale,True,True
CU_006421,2024-04-25,affiliate,34.66,33,O,KG,ID,Jamesmouth,casual,True,True
CU_006422,2024-09-13,social_media,33.22,42,M,KI,RI,Stoneburgh,regular,True,False
CU_006423,2024-04-24,paid_search,48.13,22,O,UY,VI,Coxville,regular,True,False
CU_006424,2024-10-23,paid_search,83.57,30,O,LU,MH,Goodwinport,regular,True,True
CU_006425,2024-11-20,social_media,42.64,31,F,GR,MH,Port Ericshire,casual,True,True
CU_006426,2024-11-13,paid_search,43.34,44,O,BE,WV,West Sarah,regular,True,True
CU_006427,2024-07-19,affiliate,61.48,22,F,KH,AK,Davidfort,casual,True,True
CU_006428,2024-04-30,paid_search,63.58,45,O,TT,VI,Woodwardtown,regular,True,True
CU_006429,2024-07-29,paid_search,38.23,43,F,WS,AR,Albertland,casual,False,True
CU_006430,2024-01-28,organic,0.0,40,O,NL,UT,Timothyfort,casual,True,True
CU_006431,2024-06-30,affiliate,52.03,19,F,NI,DC,Natashafurt,casual,True,True
CU_006432,2024-06-26,affiliate,68.37,33,O,MU,UT,East Michael,regular,True,True
CU_006433,2024-06-12,affiliate,71.4,38,M,UG,FL,East Robertbury,casual,True,False
CU_006434,2024-09-21,organic,0.0,23,O,BF,PA,Lake Susanton,casual,True,True
CU_006435,2024-08-27,paid_search,73.2,25,O,BZ,TX,Eddiebury,casual,True,False
CU_006436,2024-03-25,paid_search,88.11,27,M,CD,VT,Port Steveburgh,casual,False,False
CU_006437,2024-01-17,paid_search,73.41,37,M,MY,ME,West Travismouth,regular,True,True
CU_006438,2024-05-21,organic,0.0,45,M,NL,OK,North Cynthiahaven,whale,True,True
CU_006439,2024-09-10,affiliate,65.68,43,M,IQ,DC,East Tiffany,regular,True,True
CU_006440,2024-02-24,paid_search,65.97,26,F,VA,NC,Shaneport,whale,True,True
CU_006441,2024-05-23,paid_search,44.45,20,O,DK,GA,Port Laura,casual,False,True
CU_006442,2024-07-28,affiliate,72.57,51,F,PS,SD,Christinachester,casual,False,True
CU_006443,2024-08-09,affiliate,38.54,28,F,MD,NJ,Roblesland,whale,True,True
CU_006444,2024-10-07,social_media,23.93,39,M,MH,IA,Port Garychester,casual,False,True
CU_006445,2024-08-26,social_media,38.43,43,M,DK,WA,Stevenbury,casual,True,False
CU_006446,2024-12-20,social_media,24.44,46,M,NA,MD,North Jenniferberg,casual,True,True
CU_006447,2024-07-11,affiliate,100.12,28,O,UY,OK,New Benjaminton,casual,False,False
CU_006448,2024-12-02,paid_search,90.85,27,O,NR,ME,Russellport,casual,True,True
CU_006449,2024-01-30,paid_search,59.72,37,O,KI,FL,Gordonbury,casual,False,False
CU_006450,2024-08-14,social_media,51.4,22,O,LK,VT,Louiston,casual,False,True
CU_006451,2024-05-13,affiliate,68.78,35,F,LC,PW,Gregorybury,whale,True,True
CU_006452,2024-09-27,paid_search,47.55,30,O,CM,MO,Georgeton,casual,True,True
CU_006453,2024-08-06,organic,0.0,48,F,LK,NE,Clementsview,whale,True,True
CU_006454,2024-05-15,paid_search,98.01,28,F,TO,IN,West Stephanie,regular,True,False
CU_006455,2024-03-26,social_media,37.23,49,F,LA,OK,Matthewsview,casual,True,True
CU_006456,2024-05-03,paid_search,83.58,29,M,LB,PR,Lake Kimberly,regular,True,True
CU_006457,2024-07-14,affiliate,93.73,34,M,UA,VI,Port Victoria,casual,False,False
CU_006458,2024-12-18,social_media,27.63,48,F,LY,HI,Grantbury,casual,True,True
CU_006459,2024-03-20,paid_search,30.22,27,F,LT,NH,East Margaret,whale,True,True
CU_006460,2024-02-28,paid_search,84.97,33,M,SE,CT,East Andrew,casual,True,True
CU_006461,2024-01-06,affiliate,59.83,38,F,RO,IN,Matthewborough,casual,True,True
CU_006462,2024-01-17,paid_search,39.07,20,M,BE,HI,South Kyle,casual,False,True
CU_006463,2024-03-24,affiliate,79.51,34,F,EE,FL,Katherineview,casual,True,False
CU_006464,2024-07-06,affiliate,100.37,34,O,AO,SC,Jamesmouth,casual,True,False
CU_006465,2024-03-02,affiliate,41.86,47,O,DJ,AR,East Michael,casual,True,False
CU_006466,2024-10-19,paid_search,64.76,25,O,LI,PW,South Brandonbury,regular,True,False
CU_006467,2024-02-13,affiliate,92.93,33,F,CO,MD,Port Anthonyland,whale,True,True
CU_006468,2024-06-11,affiliate,58.03,23,O,MM,MI,Amandafort,casual,True,True
CU_006469,2024-07-07,affiliate,29.34,35,O,BF,AS,Cynthiaton,casual,True,False
CU_006470,2024-06-08,affiliate,85.03,33,M,IR,FL,Lake Lisa,regular,True,True
CU_006471,2024-07-08,social_media,48.53,46,O,GQ,ME,Phillipland,casual,True,True
CU_006472,2024-12-08,paid_search,81.9,36,O,BR,OR,West Lisa,whale,True,True
CU_006473,2024-06-21,paid_search,37.5,27,F,BT,DC,Jesseton,casual,True,True
CU_006474,2024-12-06,paid_search,64.67,35,O,RU,WI,New Christopherbury,casual,True,False
CU_006475,2024-07-03,paid_search,54.41,33,F,ES,FM,Rebeccastad,casual,False,True
CU_006476,2024-05-23,affiliate,86.48,40,F,VC,WA,Lake Haley,whale,True,True
CU_006477,2024-05-20,paid_search,54.57,32,O,VA,KS,New Jenniferfort,casual,True,True
CU_006478,2024-05-24,paid_search,55.8,30,M,CG,MA,Garrisonmouth,casual,True,True
CU_006479,2024-09-18,organic,0.0,30,M,MK,NM,South Ryanbury,casual,True,True
CU_006480,2024-03-05,paid_search,99.62,29,F,EC,NY,West Robert,casual,True,False
CU_006481,2024-09-11,paid_search,47.73,35,O,AM,MP,Martinezchester,casual,True,True
CU_006482,2024-05-28,social_media,38.75,30,O,CR,PR,Lake Elizabethside,casual,True,True
CU_006483,2024-05-10,affiliate,28.63,27,F,KM,MN,Youngberg,casual,True,False
CU_006484,2024-04-11,affiliate,56.0,36,F,AG,VI,South Ryanland,regular,True,False
CU_006485,2024-11-10,paid_search,100.12,32,M,KW,AZ,Ericmouth,regular,True,False
CU_006486,2024-08-27,affiliate,39.21,29,F,UZ,OH,Masonstad,regular,False,True
CU_006487,2024-02-23,paid_search,63.58,40,M,TL,SD,Larsonmouth,casual,True,False
CU_006488,2024-04-21,paid_search,26.56,39,M,BO,ME,Lake Jason,casual,True,False
CU_006489,2024-10-26,affiliate,64.23,39,O,NO,AK,Lake Kathyton,casual,True,True
CU_006490,2024-05-16,paid_search,85.64,36,O,CD,AZ,West Kathychester,casual,True,True
CU_006491,2024-05-04,organic,0.0,40,F,ES,CT,Lake Jayberg,regular,True,False
CU_006492,2024-10-29,affiliate,108.35,25,O,RU,MP,New Brittneyton,regular,True,False
CU_006493,2024-06-05,organic,0.0,23,O,IT,AS,Douglasfurt,casual,True,False
CU_006494,2024-12-30,affiliate,100.74,30,O,HN,OH,South Tammyfort,casual,True,True
CU_006495,2024-08-17,paid_search,85.94,38,F,KN,ND,Christopherstad,casual,True,True
CU_006496,2024-12-03,paid_search,76.24,37,M,NL,PA,West Courtneyshire,regular,True,True
